GFLLIMITED,20190826,44.25,54.05,44.25,44.25,225772
GFSTEELS,20190826,1.9,1.9,1.9,1.9,1340
GHCL,20190826,199.5,201.4,185.5,189.85,231888
GICHSGFIN,20190826,170,180,165.1,175.85,104539
GICRE,20190826,172.5,172.9,162.4,171.05,52521
GILLANDERS,20190826,31,31,29.2,30.35,2491
GILLETTE,20190826,6971,7138,6890.4,6982.65,4389
GINNIFILA,20190826,8.9,9,7.6,8.1,32864
GIPCL,20190826,71.6,72.05,70.35,71.8,68006
GKWLIMITED,20190826,649.95,733.5,649.95,664.3,53
GLAXO,20190826,1216.2,1218,1200.05,1206.95,25447
GLENMARK,20190826,368,380.8,359.4,378.25,824461
GLFL,20190826,1.5,1.5,1.5,1.5,1
GLOBALVECT,20190826,56.9,56.9,52.3,54.05,9252
GLOBOFFS,20190826,6.05,6.25,5.95,6.2,1253
GLOBUSSPR,20190826,97.8,101.95,97.75,101,59426
GMBREW,20190826,355,363.5,345,354.4,33699
GMDCLTD,20190826,63.95,64.2,61.65,62.4,80804
GMMPFAUDLR,20190826,1415,1459,1390.15,1446.6,4661
GMRINFRA,20190826,15,15.3,14.65,15.2,11257939
GNA,20190826,235,245,233.15,235.95,23889
GNFC,20190826,182.95,183.9,174,182.75,250185
GOACARBON,20190826,222,223.9,210.5,219.25,51949
GOCLCORP,20190826,296,296,284.15,288.8,3082
GODFRYPHLP,20190826,982,1028.8,976,997.9,254091
GODREJAGRO,20190826,439.7,451.95,437.3,448.2,28932
GODREJCP,20190826,606.6,611.5,586.05,607.7,701966
GODREJIND,20190826,431,436.95,426.05,435,98763
GODREJPROP,20190826,901,916.4,893.8,899.7,465743
GOKEX,20190826,76.75,78.7,74.7,78,38618
GOKUL,20190826,12.1,12.7,12.1,12.7,90174
GOKULAGRO,20190826,11.4,11.95,11.4,11.5,24181
GOLDBEES,20190826,3365.1,3420.9,3310,3396.05,45812
GOLDENTOBC,20190826,28.7,29.95,27.3,29.9,3047
GOLDIAM,20190826,93.55,99.4,93.3,98.75,80028
GOLDSHARE,20190826,3411.1,3500,3410.1,3461.7,3400
GOLDTECH,20190826,10.9,10.9,10.1,10.2,14311
GOODLUCK,20190826,51.15,55,48.35,49.85,24771
GPIL,20190826,139.95,141.05,120,127.4,179159
GPPL,20190826,81,81,79.45,80.1,50940
GPTINFRA,20190826,34.4,38,32.55,37.85,1046
GRANULES,20190826,90.9,92.4,86.3,91.75,710577
GRAPHITE,20190826,289,290.35,280.2,288.7,875004
GRASIM,20190826,724.3,741,705.1,737.3,1838549
GRAVITA,20190826,38.9,40.3,37.6,38.95,25760
GREAVESCOT,20190826,122,126.5,116.5,124.25,619099
GREENLAM,20190826,700,724,700,713.1,178
GREENPLY,20190826,154,154,141.1,143.75,41303
GREENPOWER,20190826,2.45,2.45,2.45,2.45,151833
GRINDWELL,20190826,574.6,574.6,557.1,565.45,11890
GROBTEA,20190826,255.05,299.95,255.05,295.95,87
GRPLTD,20190826,920.05,920.05,890,899.95,7
GRSE,20190826,127.4,130.9,125,130.2,213583
GRUH,20190826,241,242.7,230.3,240.8,530203
GSCLCEMENT,20190826,17.05,18.45,17.05,18.15,19790
GSFC,20190826,71.4,71.6,69.55,71.2,209667
GSKCONS,20190826,8105,8149.9,8010.2,8077.2,7794
GSPL,20190826,216.95,217.8,211.7,214.95,359385
GSS,20190826,36.9,37.15,34.5,36.9,12393
GTL,20190826,2.4,2.4,2.2,2.3,27730
GTLINFRA,20190826,0.45,0.5,0.45,0.45,1671418
GTNIND,20190826,5.6,6.05,5.6,6.05,1822
GTNTEX,20190826,6.5,6.75,6.4,6.45,814
GTPL,20190826,77,77.5,73,73.5,23200
GUFICBIO,20190826,61.35,62.65,60.25,62.15,43799
GUJALKALI,20190826,399.9,404.05,393,401.5,22736
GUJAPOLLO,20190826,126,126,118.05,123.15,496
GUJGASLTD,20190826,178,181.2,176.15,179.6,187384
GULFOILLUB,20190826,868,868,840,860.65,2530
GULFPETRO,20190826,36,37.2,35.6,36.45,12777
GULPOLY,20190826,42.4,42.4,40,41.8,66242
GVKPIL,20190826,4.8,4.95,4.6,4.75,930173
HAL,20190826,675,675,641.55,644.7,4964
HARITASEAT,20190826,418.9,433,387,425.8,16929
HARRMALAYA,20190826,46,48.2,44.5,46.6,21500
HATHWAY,20190826,34.9,35.4,31.1,31.9,1145308
HATSUN,20190826,603.05,607.6,583.75,589.15,4735
HAVELLS,20190826,665,672.5,635.45,652.75,1858199
HAVISHA,20190826,0.55,0.65,0.55,0.65,2
HBLPOWER,20190826,14.7,14.9,14,14.65,178291
HBSL,20190826,7.3,7.3,7.3,7.3,1000
HCC,20190826,8,8.5,8,8.2,1788552
HCG,20190826,110.5,110.5,103.05,103.8,11290
HCL-INSYS,20190826,8.7,8.7,8.05,8.1,195052
HCLTECH,20190826,1091.6,1096,1063.65,1092.85,1157442
HDFC,20190826,2088,2152.95,2060,2148.35,5267345
HDFCAMC,20190826,2238,2252,2189.6,2243.1,259574
HDFCBANK,20190826,2194.9,2266.15,2167,2256.15,6320061
HDFCLIFE,20190826,529.75,536.8,517.1,526.4,4813908
HDFCMFGETF,20190826,3476.1,3699.9,3475,3507.45,8996
HDFCNIFETF,20190826,1146,1188,1130,1163.3,1003
HDFCSENETF,20190826,3900,3965,3870,3965,171
HDIL,20190826,6.05,6.5,5.75,5.8,5984382
HEG,20190826,936,940,900,923.95,225680
HEIDELBERG,20190826,187,190.75,184.2,187.05,441336
HERCULES,20190826,73.6,79.95,72.95,78.55,5479
HERITGFOOD,20190826,333,336,316,320.25,36021
HEROMOTOCO,20190826,2695,2695,2557.35,2590.95,1195915
HESTERBIO,20190826,1603.6,1655,1577.8,1649,1801
HEXATRADEX,20190826,11.2,11.2,11.2,11.2,2576
HEXAWARE,20190826,391,391.7,381.15,388.15,454195
HFCL,20190826,19.05,19.35,18.8,19.25,1595815
HGINFRA,20190826,220,220,201,204.5,15731
HGS,20190826,552,564.8,551.35,561.4,7104
HIGHGROUND,20190826,1.7,1.7,1.6,1.6,593271
HIKAL,20190826,144,145,140.1,143.05,83475
HIL,20190826,1237,1237,1185.05,1192.9,4442
HILTON,20190826,9.5,9.5,9.1,9.3,390
HIMATSEIDE,20190826,133,133,125.85,126.45,53215
HINDALCO,20190826,182.05,182.25,171.1,178.75,7974145
HINDCOMPOS,20190826,183,183,172.35,176.15,1944
HINDCOPPER,20190826,30,30.6,29.15,30.3,438131
HINDMOTORS,20190826,5.7,5.85,5.45,5.6,58646
HINDNATGLS,20190826,23.15,24.25,22.7,22.7,90
HINDOILEXP,20190826,96.95,96.95,93.5,95.2,156302
HINDPETRO,20190826,240.2,254,234.55,252.45,5573898
HINDUJAVEN,20190826,311.35,325,311.35,321.1,3100
HINDUNILVR,20190826,1867.5,1883.7,1850,1876.55,855849
HINDZINC,20190826,204.5,208.95,197.35,206.05,769269
HIRECT,20190826,123.1,126.75,123.1,125.05,3837
HISARMETAL,20190826,41.75,42.45,39.4,41.95,1804
HITECH,20190826,185,185,171.75,173.2,25050
HITECHCORP,20190826,74.6,84,72,77.6,3588
HITECHGEAR,20190826,155.8,168,155.8,164.25,1686
HMVL,20190826,73,74.4,70,72.4,6466
HNDFDS,20190826,409,420,390,395.05,1639
HNGSNGBEES,20190826,3145,3145,3023,3024,19
HONAUT,20190826,23251,23451,23001,23286.45,2355
HONDAPOWER,20190826,930,950,920,934.85,3898
HOTELEELA,20190826,6.8,6.85,6.45,6.75,114747
HOVS,20190826,73.1,73.15,70.2,71.85,1832
HPL,20190826,38.2,40,37.6,38.4,38205
HSCL,20190826,80,80.25,76.95,79.35,162755
HSIL,20190826,50.4,52.9,47.9,50.05,107742
HTMEDIA,20190826,23.45,24,22.6,23,28876
HUBTOWN,20190826,16,16.7,15.85,15.95,40040
HUDCO,20190826,31.25,32,30.65,31.75,750801
IBMFNIFTY,20190826,104.06,108.86,104.06,108.85,547
IBREALEST,20190826,70,73.4,67.75,71.65,5617439
IBULHSGFIN,20190826,496,507,466.15,487.75,26511371
IBULISL,20190826,90.5,91.25,82.95,90.9,232364
IBVENTURES,20190826,195,199.8,187.2,191.6,1097144
ICICI500,20190826,143.13,144.18,141,143.46,14432
ICICIB22,20190826,33.9,33.9,32.15,32.85,176412
ICICIBANK,20190826,407,414,392.85,411.65,26701988
ICICIBANKN,20190826,305,307.75,270,279.36,7945
ICICIBANKP,20190826,152,156.5,150.3,156.5,595
ICICIGI,20190826,1187.95,1209,1185,1206.2,618807
ICICIGOLD,20190826,35.95,35.95,34.65,34.75,159133
ICICILIQ,20190826,999.95,1000,999.95,999.99,17969
ICICILOVOL,20190826,85.7,86.99,85.43,86.9,161
ICICIMCAP,20190826,60,60,58,59.35,28302
ICICINF100,20190826,117,119.6,116.56,119.59,747
ICICINIFTY,20190826,125,125,113.44,116.32,121023
ICICINV20,20190826,53.94,54.56,53.6,54.53,6188
ICICINXT50,20190826,26.52,26.52,25.45,26.11,28968
ICICIPRULI,20190826,392,400.9,385.5,399.3,2275832
ICICISENSX,20190826,391,399.93,389.65,398.25,612
ICIL,20190826,42.3,43.3,39.2,39.7,112038
ICRA,20190826,2735,2735,2598,2649.7,588
ICSA,20190826,1.45,1.45,1.45,1.45,120
IDBI,20190826,26.3,28.35,24.9,28.05,20856697
IDBIGOLD,20190826,3510,3598.95,3510,3570.2,713
IDEA,20190826,5.85,6.05,5.25,5.5,154474776
IDFC,20190826,34.5,34.65,32.8,34,1043248
IDFCFIRSTB,20190826,44,44.6,42.5,43.3,20858682
IDFNIFTYET,20190826,113.99,114,113.99,114,40
IEX,20190826,139.9,139.9,132.25,135,20102
IFBAGRO,20190826,291.55,344.7,290.5,344.7,11615
IFBIND,20190826,666,666,608,648.5,10682
IFCI,20190826,7.4,7.5,7.15,7.25,1437065
IFGLEXPOR,20190826,133,141.55,133,137.75,1542
IGARASHI,20190826,213.05,213.05,196,213,66507
IGL,20190826,326,330.75,320.25,329.3,1001097
IGPL,20190826,159.95,163.7,151.8,159.75,21088
IIFL,20190826,118.55,122.2,114.4,116.15,98621
IITL,20190826,61.05,64.95,58.05,61.6,2107
IMFA,20190826,148.65,152,146.05,147.15,14476
IMPAL,20190826,805.05,814,800,801.15,468
IMPEXFERRO,20190826,0.35,0.35,0.3,0.35,1760
INDBANK,20190826,7,7.65,6.9,7.15,18245
INDHOTEL,20190826,135.1,136.75,131,136,699302
INDIACEM,20190826,72.6,73.7,70,73.05,2837218
INDIAGLYCO,20190826,194.9,198.25,193,195.1,51792
INDIAMART,20190826,1179.9,1179.9,1150,1160.3,14096
INDIANB,20190826,176,188,170.15,183.6,1895004
INDIANCARD,20190826,90.8,90.8,86,88.8,659
INDIANHUME,20190826,252,259.5,245.7,247.05,19960
INDIGO,20190826,1674.45,1687.95,1648.1,1680.35,978810
INDLMETER,20190826,17.55,17.65,16.5,17.3,11452
INDNIPPON,20190826,326,340,312.2,332.2,3522
INDOCO,20190826,146.6,147.95,133.6,138.75,29731
INDORAMA,20190826,27.85,28.65,27.2,28.4,4312
INDOSTAR,20190826,277.55,286.35,277.1,279.25,13104
INDOTECH,20190826,85,85,74.25,75.35,6923
INDOTHAI,20190826,19.95,21.3,19.3,20.65,4682
INDOWIND,20190826,2.75,3,2.55,2.85,40619
INDRAMEDCO,20190826,36.2,36.9,35.8,36.25,15269
INDSWFTLAB,20190826,34.1,35.45,33.55,34.35,281598
INDSWFTLTD,20190826,4.05,4.05,3.7,3.8,3292
INDTERRAIN,20190826,72.5,81.9,71,77.05,38411
INDUSINDBK,20190826,1346.05,1354.9,1267.25,1348.5,7080111
INEOSSTYRO,20190826,589,615,579.85,604.45,23687
INFIBEAM,20190826,40.5,40.9,39.5,40,1022517
INFOBEAN,20190826,66.5,66.5,57.4,62.05,1980
INFOMEDIA,20190826,4.75,4.75,4.55,4.55,11
INFRABEES,20190826,308.78,313.41,304.41,311.47,119
INFRATEL,20190826,247.7,250.1,242.15,245.45,922855
INFY,20190826,795.9,806.8,786.9,802.55,5412074
INGERRAND,20190826,597.05,597.05,588.05,593.7,10197
INOXLEISUR,20190826,261.9,262,250.1,260.75,165647
INOXWIND,20190826,36.95,37.4,33.05,36.85,128151
INSECTICID,20190826,598.5,603.75,551,588.05,18282
INSPIRISYS,20190826,44.45,44.5,40.15,43.75,4246
INTEGRA,20190826,0.15,0.15,0.15,0.15,11
INTELLECT,20190826,218.55,222,213,216.65,124975
INTENTECH,20190826,23.5,24.7,23.35,23.9,3065
INVENTURE,20190826,10.75,11.35,10.75,11,761
IOB,20190826,10,10.3,9.85,10.1,1338985
IOC,20190826,124.1,126.2,119.65,125.5,12876902
IOLCP,20190826,182,182.8,171.1,178.55,346818
IPAPPM,20190826,441,443.95,440.9,442.05,129087
IPCALAB,20190826,963.9,977,951,973.35,208386
IRB,20190826,81.9,82,78.1,80.8,670664
IRCON,20190826,338,347.55,334,344,52023
ISEC,20190826,200.65,231,200,218.5,862250
ISFT,20190826,87.8,87.8,87.8,87.8,448
ISMTLTD,20190826,3.95,4.15,3.7,4,61510
ITC,20190826,240.7,243.45,234.95,242.5,12857092
ITDC,20190826,161,172,158.55,167.4,11741
ITDCEM,20190826,72.6,74,69,73.15,254342
ITI,20190826,62.05,62.8,59.25,61.75,382130
IVC,20190826,3.05,3.2,2.95,3.05,110518
IVP,20190826,55.5,58.9,52.2,56.3,774
IVRCLINFRA,20190826,0.4,0.45,0.35,0.4,797788
IVZINGOLD,20190826,3470,3523.95,3451.05,3502,29
IZMO,20190826,26.9,26.9,24.7,25.45,7788
J&KBANK,20190826,37.1,37.15,34,35.55,1068611
JAGRAN,20190826,70,70.9,65.75,68.35,158325
JAGSNPHARM,20190826,21,24.4,21,22.05,3869
JAIBALAJI,20190826,17.15,17.15,16.15,16.85,1405
JAICORPLTD,20190826,73.8,73.8,69.5,72.35,863845
JAMNAAUTO,20190826,35.4,35.85,33.2,33.95,1083261
JAYAGROGN,20190826,150,167.6,149,157.6,41594
JAYBARMARU,20190826,168,176.5,161.3,168,335783
JAYNECOIND,20190826,3.8,4,3.7,4,12751
JAYSREETEA,20190826,42.35,46.95,41.65,44.85,241780
JBCHEPHARM,20190826,382.3,382.3,374.1,375.2,12811
JBFIND,20190826,6.6,6.9,6.3,6.3,85938
JBMA,20190826,148.6,154.7,145.25,151.15,37209
JCHAC,20190826,1689.95,1690,1595,1633.45,5224
JETAIRWAYS,20190826,35.7,36.2,32.8,36.2,277722
JHS,20190826,14.05,14.75,13.25,14.5,24939
JINDALPHOT,20190826,16.05,16.05,14.8,14.9,1113
JINDALPOLY,20190826,235.5,240,229.95,230.9,16798
JINDALSAW,20190826,68.9,71.1,67.25,70.6,332856
JINDALSTEL,20190826,102.45,103.95,97.15,101.15,26352764
JINDCOT,20190826,3.8,3.8,3.8,3.8,3351
JINDRILL,20190826,64.05,66,60.3,61.8,12081
JINDWORLD,20190826,62.95,64.6,59.7,62.85,94948
JISLDVREQS,20190826,14.95,14.95,13.8,14.95,6410
JISLJALEQS,20190826,21,21,19.55,19.75,1183193
JITFINFRA,20190826,6.5,7,6.5,7,2732
JIYAECO,20190826,45.35,51.4,45.35,50.05,978213
JKCEMENT,20190826,1014.8,1028.4,984.2,1025.6,11616
JKIL,20190826,123.95,126.85,114.7,118.75,178666
JKLAKSHMI,20190826,326.2,328,320.95,323.5,120186
JKPAPER,20190826,97.5,101.75,96.3,100.95,566108
JKTYRE,20190826,57.8,57.8,55.3,55.45,906093
JMA,20190826,22,23.1,21.55,23,583
JMCPROJECT,20190826,116.9,118.75,114.9,117,76767
JMFINANCIL,20190826,73,73,70.8,72,208633
JMTAUTOLTD,20190826,1.2,1.25,1.15,1.25,63066
JOCIL,20190826,81.7,81.7,75.5,78.7,3919
JPASSOCIAT,20190826,2.15,2.2,2,2.05,4653773
JPINFRATEC,20190826,1.05,1.1,1,1.05,992447
JPOLYINVST,20190826,15.55,17.15,15.55,17.15,1216
JPPOWER,20190826,1.65,1.65,1.55,1.6,510089
JSL,20190826,29.8,30.4,28.7,30.05,235640
JSLHISAR,20190826,63,63.8,61.45,62.55,88365
JSWENERGY,20190826,68.1,68.9,66.85,67.7,247155
JSWHL,20190826,2674.85,2715,2660,2714.5,205
JSWSTEEL,20190826,222.15,225,206.3,214.1,13555325
JTEKTINDIA,20190826,72,81.7,69.3,76.85,285482
JUBILANT,20190826,414.9,415.1,391.05,404.4,232283
JUBLFOOD,20190826,1165,1183,1146.55,1177.75,822961
JUBLINDS,20190826,103.1,103.45,103.1,103.45,5760
JUMPNET,20190826,56.5,56.5,54.5,54.95,75189
JUNIORBEES,20190826,268,273.8,260.74,267.85,56778
JUSTDIAL,20190826,694.95,699,676.45,693.05,1429670
JYOTHYLAB,20190826,148,149.7,145.3,147.95,118022
KABRAEXTRU,20190826,64.05,64.9,60.5,62.5,25833
KAJARIACER,20190826,468,494,466.05,488.05,472704
KAKATCEM,20190826,146.5,160,145,152.55,23364
KALPATPOWR,20190826,462.9,468,455,463.2,128873
KALYANIFRG,20190826,167.9,170,163,169.95,570
KAMATHOTEL,20190826,32.3,33.35,27.8,30.1,56985
KAMDHENU,20190826,89.55,89.55,76.05,85.9,30091
KANANIIND,20190826,3.3,3.7,3.25,3.45,364
KANORICHEM,20190826,43,43,39.2,40.2,13819
KANSAINER,20190826,473.5,482.6,471.05,479.75,125960
KARDA,20190826,181.5,190.55,178.55,189.4,163225
KARMAENG,20190826,9.65,10.65,9.65,10.55,1417
KARURVYSYA,20190826,60.45,60.45,58.35,59.15,362797
KAUSHALYA,20190826,0.35,0.35,0.35,0.35,100
KAVVERITEL,20190826,2.65,2.75,2.65,2.75,130
KAYA,20190826,319.95,343.6,319.95,339.8,11472
KCP,20190826,71.3,71.85,70.1,70.8,32229
KCPSUGIND,20190826,11.8,11.85,11.55,11.7,51448
KDDL,20190826,348.4,348.4,313.05,316.15,201
KEC,20190826,248,264,235,250,525961
KECL,20190826,7.7,7.75,6.8,7.35,38422
KEI,20190826,458.85,475,457.2,472.4,184191
KELLTONTEC,20190826,16.75,16.9,15.45,15.45,360851
KENNAMET,20190826,1118,1118,997,1005.35,4733
KERNEX,20190826,18.7,20.35,18.7,19.65,388
KESARENT,20190826,29.05,29.05,28.7,28.7,2664
KESORAMIND,20190826,52.9,53.9,51.2,53.05,153569
KGL,20190826,0.4,0.45,0.35,0.4,465040
KHADIM,20190826,187,187,167,169.35,28410
KHAITANELE,20190826,1.35,1.35,1.3,1.3,1066
KHAITANLTD,20190826,17.7,20.85,17.4,18.2,871
KICL,20190826,1598,1619.95,1580.1,1594,809
KILITCH,20190826,109.95,110.3,105.15,107.55,17850
KINGFA,20190826,548.05,580,545.2,576.75,2439
KIOCL,20190826,118,118,114.5,115.1,5150
KIRIINDUS,20190826,409.95,410,396.6,399.7,48595
KIRLOSBROS,20190826,147,150.4,144,147.05,11274
KIRLOSENG,20190826,170.45,172,166.15,167.5,9380
KIRLOSIND,20190826,693.75,693.75,676.3,680.3,387
KITEX,20190826,77.9,77.9,73,74.25,31025
KKCL,20190826,989.6,1008,959.9,1007,189
KMSUGAR,20190826,6.75,6.95,6.7,6.75,38935
KNRCON,20190826,238.8,238.9,222.1,230.45,75037
KOHINOOR,20190826,15.2,15.2,14.3,14.6,27341
KOKUYOCMLN,20190826,62,63,58.6,62.75,23830
KOLTEPATIL,20190826,217.55,238.75,210,229,85227
KOPRAN,20190826,26.65,28.8,26.3,27.45,22917
KOTAKBANK,20190826,1500,1519.5,1453.1,1512.8,2187678
KOTAKBKETF,20190826,272.2,289.42,266.7,287.99,3107112
KOTAKGOLD,20190826,343.05,348.75,340.1,343.65,52430
KOTAKNIFTY,20190826,115,117.3,111.64,114.42,59798
KOTAKNV20,20190826,55.05,55.95,55,55.36,19181
KOTAKPSUBK,20190826,277.25,277.25,239.5,247.87,9146
KOTARISUG,20190826,10.9,10.9,9.85,10,44937
KOTHARIPET,20190826,17.55,17.9,16.6,16.95,7908
KOTHARIPRO,20190826,56,57.4,55.2,57.2,1358
KPITTECH,20190826,90,91.85,90,91.1,141914
KPRMILL,20190826,560,560,541,548.55,3566
KRBL,20190826,221.25,224.9,213.1,217.75,68860
KREBSBIO,20190826,72,75.55,69.05,72.4,789
KRIDHANINF,20190826,10.1,10.1,9.2,9.45,78707
KRISHANA,20190826,53.5,53.5,53.5,53.5,83
KSB,20190826,591.1,615.4,582.45,597.45,5830
KSCL,20190826,478.95,478.95,459.4,464.4,102735
KSERASERA,20190826,0.15,0.15,0.05,0.15,1287310
KSK,20190826,0.65,0.65,0.6,0.6,296157
KSL,20190826,175.8,178.4,175.05,177.05,17449
KTIL,20190826,32,33.45,32,33.05,8697
KTKBANK,20190826,77.7,78.3,76.1,76.7,955424
KWALITY,20190826,2.25,2.25,2.25,2.25,303786
L&TFH,20190826,93.9,96.8,89.35,96,20407502
LAKSHVILAS,20190826,43.4,43.95,41.05,43.7,1915305
LALPATHLAB,20190826,1165,1185,1129,1177.85,75518
LAMBODHARA,20190826,29.35,29.85,28.5,29.6,2553
LAOPALA,20190826,148,153.1,146.05,149.15,20460
LASA,20190826,10.35,10.9,10.25,10.9,4946
LAURUSLABS,20190826,335.1,339.9,328.8,330.95,13116
LAXMIMACH,20190826,3788.35,3788.35,3606.05,3758.65,1744
LEMONTREE,20190826,54.95,55.9,53.95,55.05,400047
LFIC,20190826,59.5,59.5,54.15,54.15,106
LGBBROSLTD,20190826,326.95,351,320,341.95,6884
LGBFORGE,20190826,2.5,2.7,2.5,2.5,8735
LIBAS,20190826,43.95,45.6,43.8,45.6,846
LIBERTSHOE,20190826,82.25,83.8,80.7,82.85,44585
LICHSGFIN,20190826,437,437.95,417.1,431.35,3421625
LICNETFGSC,20190826,20.01,20.87,19.35,19.78,8324
LICNETFN50,20190826,113.3,114.2,113.3,114,16
LICNFNHGP,20190826,112.9,112.9,112.9,112.9,657
LINCOLN,20190826,141,145.05,127.35,133.15,43934
LINCPEN,20190826,175,205,173,199.55,196
LINDEINDIA,20190826,502.9,515.05,491.6,495.8,11157
LIQUIDBEES,20190826,1000,1000.01,999.7,999.99,868504
LIQUIDETF,20190826,999.99,1000.01,999.99,999.99,2569
LOKESHMACH,20190826,36.8,36.85,33.6,35.8,8495
LOTUSEYE,20190826,19.9,21.25,18.6,19.6,6819
LOVABLE,20190826,62.5,64.95,61,62.75,14593
LPDC,20190826,1.8,1.8,1.75,1.8,522
LSIL,20190826,0.5,0.55,0.45,0.5,694944
LT,20190826,1310,1343.2,1276.55,1333.65,3759248
LTI,20190826,1616,1619.95,1591.55,1610.8,34774
LTTS,20190826,1600,1612.35,1563,1580.15,108737
LUMAXIND,20190826,1269.5,1295,1224.05,1286.6,3063
LUMAXTECH,20190826,79,88.45,79,86.55,45338
LUPIN,20190826,745,757.8,735,747.2,1501240
LUXIND,20190826,1020,1050,1015,1027.75,70979
LYKALABS,20190826,15.75,16.6,15.55,16.15,11878
LYPSAGEMS,20190826,3.85,4.2,3.8,3.8,4413
M&M,20190826,552.7,552.7,528.9,544.3,4036331
M&MFIN,20190826,320,335,314.1,330.9,3702033
M100,20190826,16.5,16.5,16.04,16.29,34196
M50,20190826,106.78,108.89,105.16,108.72,714
MAANALU,20190826,72,72,67.1,69.9,3883
MADHAV,20190826,24.75,24.75,22.35,23.3,1266
MADHUCON,20190826,4.65,4.65,4.65,4.65,13591
MADRASFERT,20190826,19.8,20.95,19.15,19.75,72103
MAGADSUGAR,20190826,83,86.25,81.75,84.15,7328
MAGMA,20190826,73,74.6,68.1,69.9,53616
MAGNUM,20190826,3.35,3.35,3.05,3.05,2767
MAHABANK,20190826,12,12.2,11.8,12.05,481793
MAHAPEXLTD,20190826,81,81,78.95,78.95,2
MAHASTEEL,20190826,114.75,114.75,107.3,108.7,10097
MAHESHWARI,20190826,266.95,266.95,239,251.55,17324
MAHINDCIE,20190826,140.75,151.5,135.1,146.25,268166
MAHLIFE,20190826,383,383,368.6,371.55,25372
MAHLOG,20190826,364.85,364.85,347,348.65,72178
MAHSCOOTER,20190826,3944,3950.75,3795,3920.45,11689
MAHSEAMLES,20190826,380.1,380.1,366,371.5,9000
MAITHANALL,20190826,425,430,411.05,421.2,9439
MAJESCO,20190826,419.15,434.95,413,419.45,9498
MALUPAPER,20190826,19.95,19.95,18.25,18.95,3802
MAN50ETF,20190826,110.4,111.75,109,111.65,108504
MANAKALUCO,20190826,4.3,5.2,4.25,4.35,4025
MANAKCOAT,20190826,4.2,4.2,4,4.2,4042
MANAKSIA,20190826,32.45,32.45,29.5,30.35,4893
MANAKSTEEL,20190826,12.3,12.3,11.5,11.65,8094
MANALIPETC,20190826,17.25,17.5,16.65,17.35,87898
MANAPPURAM,20190826,123.5,123.85,120.3,123.45,3874675
MANGALAM,20190826,25.7,27.6,25.7,27.6,15288
MANGCHEFER,20190826,29.25,29.8,27.5,28.1,24332
MANGLMCEM,20190826,250,270.95,233.85,267.2,60855
MANGTIMBER,20190826,7.4,7.4,6.75,7.25,1962
MANINDS,20190826,38.95,40.25,38.65,39.9,55536
MANINFRA,20190826,21.15,22.05,21,21.15,43176
MANPASAND,20190826,17.25,17.25,15.65,15.8,252890
MANUGRAPH,20190826,14.3,14.35,12.95,13.65,3924
MARALOVER,20190826,15.1,16.75,15,16.65,987
MARATHON,20190826,66.2,68.9,64.5,65.55,7328
MARICO,20190826,382,384.25,372.05,376.95,3980718
MARKSANS,20190826,14.5,14.95,13.85,14.35,464215
MARUTI,20190826,6460,6466.7,6116.15,6255.55,1552155
MASFIN,20190826,598.65,619.3,596,612.2,8332
MASTEK,20190826,325,330.15,308.1,322.8,36748
MATRIMONY,20190826,543.05,549.8,535.3,536.25,3752
MAWANASUG,20190826,27.2,27.4,26.05,27.1,78850
MAXINDIA,20190826,59.5,59.5,56.5,56.55,44227
MAXVIL,20190826,44.5,47.5,44.1,44.55,18220
MAYURUNIQ,20190826,220.95,221.05,214.15,216,19855
MAZDA,20190826,321.4,346,321.4,338.05,1198
MBAPL,20190826,78.6,78.6,75,75.85,7600
MBECL,20190826,4.75,4.95,4.75,4.75,82315
MBLINFRA,20190826,6.55,6.6,6.55,6.6,5422
MCDHOLDING,20190826,20.9,20.9,18.25,18.95,24251
MCDOWELL-N,20190826,583.7,594.55,571.85,590.5,2182588
MCLEODRUSS,20190826,10.7,11.1,10.5,10.7,59423
MCX,20190826,854.8,900,851.8,890.3,1039807
MEGASOFT,20190826,6.05,6.3,5.9,6.25,23812
MEGH,20190826,44.7,45.3,43.8,44.9,430696
MENONBE,20190826,62.75,62.75,59.7,60.35,13117
MEP,20190826,29.1,29.9,27.2,28.85,237856
MERCATOR,20190826,1.4,1.45,1.35,1.4,295048
METALFORGE,20190826,5.3,5.8,5.3,5.4,3997
METROPOLIS,20190826,1036.85,1060,1035,1040.45,203043
MFSL,20190826,454.5,462.95,446.2,449.1,1671484
MGL,20190826,848.55,852.4,827.2,839.95,1274608
MHRIL,20190826,220,220,209,209.9,38256
MIC,20190826,0.85,0.85,0.75,0.8,42012
MIDHANI,20190826,114.5,116.25,110.9,115.3,60480
MIL,20190826,17.8,17.8,17.8,17.8,5
MINDACORP,20190826,70.9,80.1,69,78.05,218398
MINDAIND,20190826,313.2,329.7,313.2,325.9,126895
MINDTECK,20190826,35.9,35.9,30,30.15,4356
MINDTREE,20190826,715,722.3,700,706.25,362089
MIRCELECTR,20190826,11.05,11.6,10.15,11,161365
MIRZAINT,20190826,55.65,55.65,54.25,54.6,67513
MMFL,20190826,342.9,359.8,337.55,358.9,107121
MMTC,20190826,18.2,18.5,17.7,18.1,522617
MODIRUBBER,20190826,38.85,38.85,35.15,38.85,4670
MOHITIND,20190826,5.4,5.4,4.7,5.25,1179
MOHOTAIND,20190826,13.2,13.45,13,13.4,1243
